time,cumDistance,velocity,soc
16-10-2023 09:14:28,1500000,68.4584783738885,0.422570547622091
16-10-2023 09:51:42,1510000,85.5095466709713,0.479572507213408
16-10-2023 09:58:18,1520000,91.5397756178767,0.474109580531574
16-10-2023 10:04:58,1530000,89.7202773109604,0.467017579225554
16-10-2023 10:11:26,1540000,93.1555778441073,0.465248803241124
16-10-2023 10:18:15,1550000,87.0730043589811,0.461480883249053
16-10-2023 10:24:50,1560000,92.0023484461707,0.466508337208345
16-10-2023 10:31:16,1570000,93.0615807704366,0.465505658383679
16-10-2023 10:37:50,1580000,91.23124744876,0.459281657756285
16-10-2023 10:44:33,1590000,88.9315979132118,0.455040702429973
16-10-2023 10:51:18,1600000,88.7814439937853,0.450647224208042
16-10-2023 10:57:54,1610000,90.8143801940068,0.450007978595094
16-10-2023 11:04:41,1620000,87.7735541780344,0.445781700777725
16-10-2023 11:11:42,1630000,85.1552115496688,0.444667294210988
16-10-2023 11:18:34,1640000,87.517914386159,0.444379432435228
16-10-2023 11:25:39,1650000,84.3358521477177,0.444099342003642
16-10-2023 11:32:46,1660000,84.2406708970371,0.43468644855943
16-10-2023 11:39:48,1670000,85.4822137173854,0.431423523638997
16-10-2023 11:46:58,1680000,83.1858748960856,0.424401539128064
16-10-2023 11:54:18,1690000,81.6425572098369,0.41913793530665
16-10-2023 12:01:28,1700000,83.8335840152378,0.414008788872168
16-10-2023 12:08:30,1710000,85.6230087607529,0.410080409271152
16-10-2023 12:15:45,1720000,82.3198878220597,0.403988146908698
16-10-2023 12:23:15,1730000,79.6828862878031,0.395054134052186
16-10-2023 12:30:42,1740000,80.5166382806186,0.384080715902431
16-10-2023 12:38:21,1750000,78.2555316278492,0.377820027224187
16-10-2023 12:45:55,1760000,79.4860144441759,0.377949993789308
16-10-2023 12:53:07,1770000,83.7930352305365,0.376582536623685
16-10-2023 13:30:06,1780000,86.2980351480903,0.468548466395994
16-10-2023 13:37:12,1790000,84.0978614854377,0.465553693492045
16-10-2023 13:44:14,1800000,85.5659790465222,0.461321866686651
16-10-2023 13:51:08,1810000,87.1680751340969,0.457096041033638
16-10-2023 13:58:15,1820000,83.9835121648259,0.452054547228265
16-10-2023 14:05:27,1830000,83.0907698227436,0.451726509882423
16-10-2023 14:12:35,1840000,84.295004886164,0.451394948043678
16-10-2023 14:19:37,1850000,85.4756016179279,0.448217608809667
16-10-2023 14:26:51,1860000,82.6916075826652,0.446847943941629
16-10-2023 14:33:48,1870000,86.8009123769278,0.444959414425697
16-10-2023 14:40:42,1880000,87.2081053227386,0.440362599578204
16-10-2023 14:48:03,1890000,80.7781656673621,0.431039717824731
16-10-2023 14:55:08,1900000,85.3861697269817,0.427591058160992
16-10-2023 15:02:05,1910000,86.5746578315725,0.424328511046645
16-10-2023 15:09:03,1920000,85.9796443206385,0.418357249428509
16-10-2023 15:15:53,1930000,88.0462664604282,0.414077449527006
16-10-2023 15:22:55,1940000,85.1226720189806,0.409309276431096
16-10-2023 15:29:56,1950000,85.5399073399895,0.403799205499661
16-10-2023 15:37:04,1960000,83.8961506745707,0.395532355024047
